email,breach_source,year,risk_level
user1932@icloud.com,MyFitnessPal,2021,CRITICAL
user1933@icloud.com,Yahoo,2016,MEDIUM
user1934@outlook.com,Adobe,2024,HIGH
user1935@gmail.com,MyFitnessPal,2014,LOW
user1936@company.com,Adobe,2018,LOW
user1937@protonmail.com,Adobe,2018,MEDIUM
user1938@protonmail.com,Twitter,2019,LOW
user1939@company.com,Adobe,2014,MEDIUM
user1940@icloud.com,LinkedIn,2019,MEDIUM
user1941@company.com,Twitter,2021,MEDIUM
user1942@yahoo.com,Adobe,2016,HIGH
user1943@gmail.com,Dropbox,2022,MEDIUM
user1944@company.com,LinkedIn,2014,LOW
user1945@company.com,Adobe,2014,CRITICAL
user1946@gmail.com,Canva,2024,HIGH
user1947@company.com,Adobe,2015,CRITICAL
user1948@outlook.com,MyFitnessPal,2013,HIGH
user1949@protonmail.com,MyFitnessPal,2021,LOW
user1950@outlook.com,Dropbox,2017,CRITICAL
user1951@company.com,Canva,2021,MEDIUM
user1952@yahoo.com,Twitter,2022,LOW
user1953@company.com,MyFitnessPal,2014,LOW
user1954@company.com,Twitter,2017,LOW
user1955@icloud.com,MyFitnessPal,2018,MEDIUM
user1956@company.com,Canva,2023,MEDIUM
user1957@gmail.com,Twitter,2021,MEDIUM
user1958@outlook.com,Canva,2021,LOW
user1959@icloud.com,LinkedIn,2014,MEDIUM
user1960@icloud.com,Dropbox,2020,CRITICAL
user1961@gmail.com,Twitter,2014,HIGH
user1962@gmail.com,MyFitnessPal,2020,LOW
user1963@outlook.com,MyFitnessPal,2018,LOW
user1964@company.com,Yahoo,2016,CRITICAL
user1965@gmail.com,Dropbox,2014,MEDIUM
user1966@yahoo.com,Dropbox,2024,HIGH
user1967@icloud.com,Adobe,2012,HIGH
user1968@yahoo.com,Adobe,2024,LOW
user1969@company.com,MyFitnessPal,2021,LOW
user1970@yahoo.com,Yahoo,2016,HIGH
user1971@gmail.com,MyFitnessPal,2019,LOW
user1972@company.com,Twitter,2017,HIGH
user1973@icloud.com,Dropbox,2012,LOW
user1974@yahoo.com,Yahoo,2017,CRITICAL
user1975@outlook.com,LinkedIn,2023,CRITICAL
user1976@protonmail.com,Twitter,2016,CRITICAL
user1977@protonmail.com,Twitter,2024,CRITICAL
user1978@icloud.com,Dropbox,2013,MEDIUM
user1979@icloud.com,Twitter,2013,CRITICAL
user1980@yahoo.com,LinkedIn,2017,CRITICAL
user1981@outlook.com,Twitter,2022,LOW
user1982@yahoo.com,Adobe,2013,CRITICAL
user1983@outlook.com,Adobe,2018,HIGH
user1984@yahoo.com,MyFitnessPal,2019,CRITICAL
user1985@company.com,LinkedIn,2024,LOW
user1986@outlook.com,Yahoo,2016,MEDIUM
user1987@protonmail.com,Dropbox,2012,HIGH
user1988@outlook.com,Canva,2022,CRITICAL
user1989@gmail.com,Yahoo,2020,HIGH
user1990@icloud.com,Canva,2024,HIGH
user1991@gmail.com,MyFitnessPal,2023,LOW
user1992@protonmail.com,Twitter,2015,LOW
user1993@protonmail.com,Twitter,2021,CRITICAL
user1994@outlook.com,MyFitnessPal,2017,CRITICAL
user1995@protonmail.com,Dropbox,2022,LOW
user1996@yahoo.com,Adobe,2017,LOW
user1997@outlook.com,Canva,2014,CRITICAL
user1998@gmail.com,Canva,2021,LOW
user1999@yahoo.com,Adobe,2019,CRITICAL
user2000@icloud.com,LinkedIn,2015,CRITICAL
user2001@gmail.com,LinkedIn,2017,HIGH
user2002@icloud.com,Twitter,2014,HIGH
user2003@protonmail.com,Yahoo,2017,MEDIUM
user2004@icloud.com,Adobe,2018,MEDIUM
user2005@icloud.com,Yahoo,2013,MEDIUM
user2006@icloud.com,MyFitnessPal,2014,CRITICAL
user2007@yahoo.com,LinkedIn,2017,CRITICAL
user2008@outlook.com,Adobe,2022,HIGH
user2009@company.com,MyFitnessPal,2023,HIGH
user2010@yahoo.com,Twitter,2021,LOW
user2011@outlook.com,LinkedIn,2013,CRITICAL
user2012@icloud.com,Adobe,2024,MEDIUM
user2013@gmail.com,Yahoo,2021,LOW
user2014@gmail.com,MyFitnessPal,2024,HIGH
user2015@protonmail.com,Dropbox,2018,LOW
user2016@yahoo.com,Yahoo,2013,HIGH
user2017@icloud.com,Canva,2015,MEDIUM
user2018@outlook.com,Adobe,2014,CRITICAL
user2019@protonmail.com,Adobe,2012,LOW
user2020@protonmail.com,Twitter,2015,HIGH
user2021@icloud.com,Canva,2018,MEDIUM
user2022@gmail.com,MyFitnessPal,2013,MEDIUM
user2023@protonmail.com,Twitter,2020,MEDIUM
user2024@yahoo.com,Adobe,2012,CRITICAL
user2025@company.com,Dropbox,2022,HIGH
user2026@yahoo.com,Yahoo,2024,HIGH
user2027@company.com,Dropbox,2018,MEDIUM
user2028@gmail.com,Adobe,2020,LOW
user2029@yahoo.com,MyFitnessPal,2012,CRITICAL
user2030@gmail.com,Adobe,2014,HIGH
user2031@yahoo.com,MyFitnessPal,2022,MEDIUM
user2032@protonmail.com,Dropbox,2021,HIGH
user2033@outlook.com,Adobe,2023,LOW
user2034@outlook.com,Dropbox,2013,CRITICAL
user2035@gmail.com,Adobe,2022,LOW
user2036@icloud.com,Adobe,2020,LOW
user2037@protonmail.com,Twitter,2020,HIGH
user2038@gmail.com,Yahoo,2012,MEDIUM
user2039@yahoo.com,Canva,2015,HIGH
user2040@icloud.com,Yahoo,2020,CRITICAL
user2041@outlook.com,Canva,2020,LOW
user2042@protonmail.com,MyFitnessPal,2017,LOW
user2043@yahoo.com,MyFitnessPal,2015,MEDIUM
user2044@icloud.com,MyFitnessPal,2023,MEDIUM
user2045@outlook.com,MyFitnessPal,2022,HIGH
user2046@icloud.com,Dropbox,2017,MEDIUM
user2047@protonmail.com,Yahoo,2024,MEDIUM
user2048@protonmail.com,Canva,2023,CRITICAL
user2049@icloud.com,LinkedIn,2017,MEDIUM
user2050@icloud.com,Twitter,2023,MEDIUM
user2051@icloud.com,Yahoo,2021,MEDIUM
user2052@company.com,Canva,2024,LOW
user2053@outlook.com,LinkedIn,2014,CRITICAL
user2054@company.com,Dropbox,2024,LOW
user2055@yahoo.com,Twitter,2013,LOW
user2056@protonmail.com,Canva,2022,HIGH
user2057@company.com,Yahoo,2020,MEDIUM
user2058@outlook.com,LinkedIn,2022,HIGH
user2059@protonmail.com,Twitter,2022,LOW
user2060@gmail.com,LinkedIn,2016,LOW
user2061@icloud.com,MyFitnessPal,2018,CRITICAL
user2062@gmail.com,Dropbox,2017,MEDIUM
user2063@company.com,Yahoo,2014,HIGH
user2064@icloud.com,MyFitnessPal,2020,MEDIUM
user2065@yahoo.com,Dropbox,2018,CRITICAL
user2066@company.com,MyFitnessPal,2022,LOW
user2067@icloud.com,MyFitnessPal,2015,HIGH
user2068@outlook.com,Yahoo,2018,LOW
user2069@outlook.com,Canva,2012,CRITICAL
user2070@protonmail.com,Twitter,2014,MEDIUM
user2071@yahoo.com,Adobe,2014,CRITICAL
user2072@company.com,Yahoo,2015,LOW
user2073@company.com,LinkedIn,2018,LOW
user2074@gmail.com,MyFitnessPal,2024,LOW
user2075@company.com,Yahoo,2024,LOW
user2076@gmail.com,Dropbox,2019,LOW
user2077@yahoo.com,LinkedIn,2020,HIGH
user2078@outlook.com,Adobe,2018,CRITICAL
user2079@icloud.com,Yahoo,2021,CRITICAL
user2080@yahoo.com,LinkedIn,2023,HIGH
user2081@gmail.com,Canva,2023,HIGH
user2082@company.com,MyFitnessPal,2021,LOW
user2083@company.com,MyFitnessPal,2021,LOW
user2084@yahoo.com,LinkedIn,2016,MEDIUM
user2085@company.com,Canva,2012,CRITICAL
user2086@protonmail.com,LinkedIn,2022,CRITICAL
user2087@protonmail.com,Dropbox,2020,CRITICAL
user2088@gmail.com,LinkedIn,2023,LOW
user2089@yahoo.com,Yahoo,2017,LOW
user2090@icloud.com,Canva,2018,CRITICAL
user2091@icloud.com,Twitter,2021,MEDIUM
user2092@protonmail.com,Adobe,2014,LOW
user2093@outlook.com,Dropbox,2012,MEDIUM
user2094@company.com,MyFitnessPal,2013,MEDIUM
user2095@yahoo.com,Adobe,2020,MEDIUM
user2096@company.com,MyFitnessPal,2017,HIGH
user2097@outlook.com,Adobe,2017,HIGH
user2098@icloud.com,Dropbox,2013,HIGH
user2099@icloud.com,Twitter,2018,MEDIUM
user2100@outlook.com,LinkedIn,2016,MEDIUM
user2101@company.com,LinkedIn,2019,HIGH
user2102@yahoo.com,Yahoo,2019,MEDIUM
user2103@outlook.com,LinkedIn,2021,MEDIUM
user2104@outlook.com,LinkedIn,2016,MEDIUM
user2105@gmail.com,Adobe,2024,HIGH
user2106@gmail.com,Dropbox,2018,HIGH
user2107@gmail.com,Adobe,2012,LOW
user2108@gmail.com,LinkedIn,2020,LOW
user2109@gmail.com,MyFitnessPal,2013,LOW
user2110@protonmail.com,Adobe,2019,MEDIUM
user2111@company.com,Yahoo,2018,HIGH
user2112@icloud.com,MyFitnessPal,2015,LOW
user2113@outlook.com,Yahoo,2014,CRITICAL
user2114@outlook.com,Adobe,2020,CRITICAL
user2115@gmail.com,Canva,2015,MEDIUM
user2116@protonmail.com,LinkedIn,2013,CRITICAL
user2117@outlook.com,Yahoo,2018,HIGH
user2118@icloud.com,MyFitnessPal,2017,MEDIUM
user2119@outlook.com,LinkedIn,2015,HIGH
user2120@outlook.com,Canva,2016,CRITICAL
user2121@gmail.com,Canva,2018,HIGH
user2122@gmail.com,Dropbox,2020,CRITICAL
user2123@yahoo.com,Yahoo,2023,LOW
user2124@company.com,Canva,2017,HIGH
user2125@yahoo.com,Canva,2017,LOW
user2126@icloud.com,LinkedIn,2024,HIGH
user2127@protonmail.com,Canva,2019,HIGH
user2128@protonmail.com,Twitter,2023,CRITICAL
user2129@outlook.com,Dropbox,2012,LOW
user2130@yahoo.com,LinkedIn,2023,MEDIUM
user2131@outlook.com,LinkedIn,2021,LOW
user2132@yahoo.com,Dropbox,2021,CRITICAL
user2133@outlook.com,Adobe,2024,CRITICAL
user2134@protonmail.com,Canva,2016,HIGH
user2135@outlook.com,LinkedIn,2023,LOW
user2136@icloud.com,Adobe,2018,MEDIUM
user2137@company.com,Adobe,2014,MEDIUM
user2138@gmail.com,Yahoo,2017,MEDIUM
user2139@company.com,Twitter,2024,MEDIUM
user2140@gmail.com,Canva,2024,HIGH
user2141@company.com,MyFitnessPal,2012,LOW
user2142@outlook.com,LinkedIn,2012,LOW
user2143@icloud.com,Twitter,2024,LOW
user2144@company.com,Yahoo,2019,LOW
user2145@yahoo.com,Twitter,2019,MEDIUM
user2146@yahoo.com,Dropbox,2019,MEDIUM
user2147@icloud.com,Yahoo,2020,HIGH
user2148@gmail.com,LinkedIn,2012,MEDIUM
user2149@company.com,MyFitnessPal,2022,MEDIUM
user2150@company.com,Twitter,2021,MEDIUM
user2151@outlook.com,Yahoo,2016,CRITICAL
user2152@protonmail.com,LinkedIn,2020,LOW
user2153@company.com,Canva,2014,LOW
user2154@company.com,Dropbox,2013,HIGH
user2155@company.com,Canva,2018,LOW
user2156@company.com,LinkedIn,2015,HIGH
user2157@icloud.com,Canva,2021,CRITICAL
user2158@protonmail.com,LinkedIn,2019,CRITICAL
user2159@protonmail.com,MyFitnessPal,2016,LOW
user2160@yahoo.com,Dropbox,2017,CRITICAL
user2161@icloud.com,Adobe,2024,CRITICAL
user2162@company.com,Dropbox,2023,HIGH
user2163@gmail.com,Yahoo,2018,CRITICAL
user2164@icloud.com,Twitter,2024,LOW
user2165@outlook.com,Yahoo,2019,CRITICAL
user2166@outlook.com,MyFitnessPal,2012,MEDIUM
user2167@icloud.com,Canva,2023,MEDIUM
user2168@outlook.com,Adobe,2022,CRITICAL
user2169@outlook.com,Twitter,2015,MEDIUM
user2170@company.com,Adobe,2023,LOW
user2171@yahoo.com,Yahoo,2019,LOW
user2172@outlook.com,Dropbox,2021,HIGH
user2173@company.com,MyFitnessPal,2013,MEDIUM
user2174@outlook.com,Canva,2012,MEDIUM
user2175@company.com,Canva,2013,MEDIUM
user2176@icloud.com,Canva,2020,HIGH
user2177@gmail.com,MyFitnessPal,2018,HIGH
user2178@icloud.com,MyFitnessPal,2018,HIGH
user2179@protonmail.com,Twitter,2012,LOW
user2180@yahoo.com,MyFitnessPal,2016,HIGH
user2181@yahoo.com,LinkedIn,2013,LOW
user2182@protonmail.com,Twitter,2015,HIGH
user2183@icloud.com,Twitter,2024,LOW
user2184@company.com,LinkedIn,2018,LOW
user2185@outlook.com,Yahoo,2019,CRITICAL
user2186@outlook.com,MyFitnessPal,2015,CRITICAL
user2187@yahoo.com,MyFitnessPal,2018,MEDIUM
user2188@yahoo.com,Dropbox,2016,HIGH
user2189@icloud.com,Canva,2023,MEDIUM
user2190@outlook.com,Canva,2012,LOW
user2191@outlook.com,Twitter,2020,CRITICAL
user2192@protonmail.com,Dropbox,2014,LOW
user2193@icloud.com,Adobe,2018,CRITICAL
user2194@gmail.com,Canva,2022,CRITICAL
user2195@yahoo.com,Canva,2018,HIGH
user2196@outlook.com,MyFitnessPal,2017,CRITICAL
user2197@outlook.com,LinkedIn,2020,HIGH
user2198@protonmail.com,Dropbox,2019,CRITICAL
user2199@gmail.com,Adobe,2016,CRITICAL
user2200@yahoo.com,Adobe,2017,LOW
user2201@company.com,Canva,2017,CRITICAL
user2202@outlook.com,LinkedIn,2015,LOW
user2203@company.com,Twitter,2015,CRITICAL
user2204@yahoo.com,Dropbox,2023,HIGH
user2205@company.com,Twitter,2017,MEDIUM
user2206@company.com,Canva,2017,HIGH
user2207@protonmail.com,Dropbox,2016,CRITICAL
user2208@icloud.com,Dropbox,2021,MEDIUM
user2209@company.com,Adobe,2018,HIGH
user2210@icloud.com,Twitter,2023,CRITICAL
user2211@company.com,Canva,2019,MEDIUM
user2212@yahoo.com,Twitter,2014,MEDIUM
user2213@gmail.com,MyFitnessPal,2019,MEDIUM
user2214@outlook.com,Dropbox,2022,CRITICAL
user2215@protonmail.com,Yahoo,2013,MEDIUM
user2216@icloud.com,MyFitnessPal,2022,LOW
user2217@protonmail.com,MyFitnessPal,2020,CRITICAL
user2218@yahoo.com,LinkedIn,2024,CRITICAL
user2219@icloud.com,Adobe,2023,LOW
user2220@outlook.com,Adobe,2024,MEDIUM
user2221@company.com,Twitter,2020,CRITICAL
user2222@protonmail.com,Dropbox,2023,LOW
user2223@company.com,Yahoo,2012,CRITICAL
user2224@protonmail.com,Adobe,2016,MEDIUM
user2225@company.com,MyFitnessPal,2014,MEDIUM
user2226@icloud.com,Canva,2024,LOW
user2227@company.com,Canva,2020,LOW
user2228@protonmail.com,Dropbox,2023,MEDIUM
user2229@icloud.com,Yahoo,2017,MEDIUM
user2230@company.com,LinkedIn,2019,HIGH
user2231@gmail.com,Dropbox,2020,LOW
user2232@yahoo.com,LinkedIn,2014,MEDIUM
user2233@outlook.com,Yahoo,2015,HIGH
user2234@gmail.com,Canva,2012,CRITICAL
user2235@outlook.com,Twitter,2014,LOW
user2236@company.com,LinkedIn,2013,LOW
user2237@yahoo.com,Dropbox,2022,CRITICAL
user2238@outlook.com,MyFitnessPal,2016,MEDIUM
user2239@icloud.com,LinkedIn,2016,LOW
user2240@outlook.com,Yahoo,2015,MEDIUM
user2241@icloud.com,Adobe,2019,CRITICAL
user2242@outlook.com,Canva,2012,HIGH
user2243@outlook.com,Yahoo,2013,HIGH
user2244@yahoo.com,Twitter,2021,HIGH
user2245@yahoo.com,Dropbox,2022,HIGH
user2246@protonmail.com,Yahoo,2019,CRITICAL
user2247@outlook.com,Yahoo,2024,LOW
user2248@gmail.com,Dropbox,2014,LOW
user2249@icloud.com,Canva,2013,LOW
user2250@icloud.com,MyFitnessPal,2019,LOW
user2251@outlook.com,Canva,2020,CRITICAL
user2252@company.com,Adobe,2016,CRITICAL
user2253@yahoo.com,LinkedIn,2023,HIGH
user2254@protonmail.com,Yahoo,2023,LOW
user2255@yahoo.com,Yahoo,2021,HIGH
user2256@outlook.com,Canva,2014,MEDIUM
user2257@outlook.com,MyFitnessPal,2017,CRITICAL
user2258@protonmail.com,Yahoo,2016,MEDIUM
user2259@protonmail.com,Adobe,2012,CRITICAL
user2260@gmail.com,MyFitnessPal,2023,MEDIUM
user2261@icloud.com,MyFitnessPal,2020,MEDIUM
user2262@gmail.com,LinkedIn,2017,CRITICAL
user2263@icloud.com,LinkedIn,2022,HIGH
user2264@company.com,Dropbox,2015,HIGH
user2265@gmail.com,Dropbox,2013,LOW
user2266@protonmail.com,Adobe,2012,CRITICAL
user2267@gmail.com,Adobe,2020,LOW
user2268@company.com,Twitter,2020,MEDIUM
user2269@yahoo.com,Dropbox,2021,CRITICAL
user2270@protonmail.com,LinkedIn,2015,CRITICAL
user2271@protonmail.com,MyFitnessPal,2022,MEDIUM
user2272@protonmail.com,Dropbox,2020,HIGH
user2273@protonmail.com,Dropbox,2024,LOW
user2274@yahoo.com,Yahoo,2019,LOW
user2275@gmail.com,Dropbox,2020,CRITICAL
user2276@company.com,Yahoo,2015,CRITICAL
user2277@outlook.com,LinkedIn,2013,HIGH
user2278@outlook.com,MyFitnessPal,2016,HIGH
user2279@outlook.com,Canva,2024,HIGH
user2280@protonmail.com,Adobe,2022,LOW
user2281@company.com,Adobe,2017,MEDIUM
user2282@outlook.com,Twitter,2017,CRITICAL
user2283@company.com,LinkedIn,2023,LOW
user2284@outlook.com,Dropbox,2023,MEDIUM
user2285@yahoo.com,Adobe,2013,CRITICAL
user2286@gmail.com,Dropbox,2017,LOW
user2287@icloud.com,Dropbox,2024,CRITICAL
user2288@company.com,Dropbox,2014,CRITICAL
user2289@outlook.com,Twitter,2012,CRITICAL
user2290@protonmail.com,Yahoo,2019,CRITICAL
user2291@gmail.com,Adobe,2016,HIGH
user2292@company.com,LinkedIn,2020,MEDIUM
user2293@yahoo.com,Adobe,2020,CRITICAL
user2294@gmail.com,Yahoo,2017,CRITICAL
user2295@protonmail.com,Canva,2022,LOW
user2296@protonmail.com,Dropbox,2013,MEDIUM
user2297@icloud.com,Canva,2015,CRITICAL
user2298@icloud.com,MyFitnessPal,2020,MEDIUM
user2299@gmail.com,Yahoo,2014,MEDIUM
user2300@outlook.com,MyFitnessPal,2017,LOW
user2301@gmail.com,MyFitnessPal,2017,MEDIUM
user2302@gmail.com,Dropbox,2019,LOW
user2303@gmail.com,Dropbox,2017,MEDIUM
user2304@company.com,Yahoo,2021,LOW
user2305@protonmail.com,Yahoo,2020,LOW
user2306@icloud.com,Twitter,2018,CRITICAL
user2307@icloud.com,Canva,2018,HIGH
user2308@outlook.com,Dropbox,2021,LOW
user2309@icloud.com,Twitter,2014,MEDIUM
user2310@company.com,Adobe,2019,HIGH
user2311@protonmail.com,MyFitnessPal,2021,LOW
user2312@yahoo.com,Yahoo,2015,CRITICAL
user2313@icloud.com,Canva,2024,CRITICAL
user2314@yahoo.com,Yahoo,2019,CRITICAL
user2315@yahoo.com,LinkedIn,2021,MEDIUM
user2316@outlook.com,Yahoo,2019,CRITICAL
user2317@icloud.com,Twitter,2019,HIGH
user2318@yahoo.com,Yahoo,2023,LOW
user2319@outlook.com,Yahoo,2014,MEDIUM
user2320@yahoo.com,LinkedIn,2020,HIGH
user2321@icloud.com,LinkedIn,2012,HIGH
user2322@icloud.com,Twitter,2014,HIGH
user2323@company.com,LinkedIn,2014,MEDIUM
user2324@company.com,Twitter,2021,CRITICAL
user2325@company.com,Canva,2018,LOW
user2326@yahoo.com,LinkedIn,2022,CRITICAL
user2327@company.com,Canva,2018,MEDIUM
user2328@company.com,LinkedIn,2016,MEDIUM
user2329@company.com,Adobe,2021,CRITICAL
user2330@gmail.com,Dropbox,2019,CRITICAL
user2331@outlook.com,Adobe,2020,CRITICAL
user2332@yahoo.com,Dropbox,2015,HIGH
user2333@protonmail.com,Twitter,2020,CRITICAL
user2334@yahoo.com,Canva,2018,HIGH
user2335@icloud.com,Canva,2019,LOW
user2336@gmail.com,Yahoo,2020,LOW
user2337@outlook.com,Yahoo,2019,MEDIUM
user2338@company.com,Canva,2018,HIGH
user2339@yahoo.com,Canva,2013,HIGH
user2340@outlook.com,Yahoo,2021,HIGH
user2341@protonmail.com,Dropbox,2022,MEDIUM
user2342@yahoo.com,Twitter,2012,CRITICAL
user2343@outlook.com,LinkedIn,2015,HIGH
user2344@company.com,LinkedIn,2012,MEDIUM
user2345@company.com,Adobe,2022,HIGH
user2346@yahoo.com,Canva,2014,CRITICAL
user2347@protonmail.com,Twitter,2013,CRITICAL
user2348@yahoo.com,Twitter,2020,MEDIUM
user2349@icloud.com,LinkedIn,2022,CRITICAL
user2350@company.com,Twitter,2019,CRITICAL
user2351@outlook.com,LinkedIn,2015,CRITICAL
user2352@company.com,Dropbox,2022,LOW
user2353@icloud.com,Canva,2014,CRITICAL
user2354@icloud.com,Twitter,2016,HIGH
user2355@icloud.com,Canva,2020,LOW
user2356@company.com,MyFitnessPal,2012,MEDIUM
user2357@icloud.com,LinkedIn,2014,HIGH
user2358@yahoo.com,Dropbox,2022,CRITICAL
user2359@yahoo.com,LinkedIn,2023,CRITICAL
user2360@outlook.com,Adobe,2020,MEDIUM
user2361@outlook.com,Canva,2019,LOW
user2362@protonmail.com,Dropbox,2021,LOW
user2363@yahoo.com,Adobe,2024,MEDIUM
user2364@protonmail.com,Adobe,2012,LOW
user2365@yahoo.com,MyFitnessPal,2024,HIGH
user2366@outlook.com,MyFitnessPal,2020,LOW
user2367@protonmail.com,Canva,2017,MEDIUM
user2368@company.com,Dropbox,2013,MEDIUM
user2369@protonmail.com,Canva,2014,HIGH
user2370@gmail.com,Twitter,2016,HIGH
user2371@gmail.com,LinkedIn,2012,LOW
user2372@icloud.com,Canva,2019,HIGH
user2373@icloud.com,LinkedIn,2023,CRITICAL
user2374@outlook.com,Dropbox,2012,LOW
user2375@protonmail.com,Adobe,2012,MEDIUM
user2376@yahoo.com,Dropbox,2017,MEDIUM
user2377@gmail.com,Twitter,2024,MEDIUM
user2378@icloud.com,Canva,2012,HIGH
user2379@gmail.com,Yahoo,2024,CRITICAL
user2380@protonmail.com,LinkedIn,2023,HIGH
user2381@yahoo.com,Yahoo,2013,LOW
user2382@protonmail.com,LinkedIn,2017,MEDIUM
user2383@yahoo.com,Twitter,2015,CRITICAL
user2384@gmail.com,MyFitnessPal,2020,CRITICAL
user2385@protonmail.com,MyFitnessPal,2019,HIGH
user2386@outlook.com,Canva,2014,CRITICAL
user2387@protonmail.com,LinkedIn,2012,LOW
user2388@icloud.com,Canva,2020,HIGH
user2389@gmail.com,Yahoo,2018,CRITICAL
user2390@yahoo.com,LinkedIn,2016,CRITICAL
user2391@gmail.com,Yahoo,2024,LOW
user2392@company.com,Twitter,2021,HIGH
user2393@icloud.com,Twitter,2012,LOW
user2394@company.com,Dropbox,2012,LOW
user2395@icloud.com,Canva,2015,CRITICAL
user2396@protonmail.com,LinkedIn,2022,HIGH
user2397@icloud.com,Dropbox,2022,CRITICAL
user2398@gmail.com,Dropbox,2016,MEDIUM
user2399@icloud.com,Canva,2024,MEDIUM
user2400@company.com,Dropbox,2017,MEDIUM
user2401@yahoo.com,Dropbox,2016,MEDIUM
user2402@company.com,MyFitnessPal,2022,LOW
user2403@company.com,MyFitnessPal,2016,CRITICAL
user2404@gmail.com,Yahoo,2015,MEDIUM
user2405@protonmail.com,LinkedIn,2012,MEDIUM
user2406@outlook.com,Canva,2023,CRITICAL
user2407@outlook.com,Twitter,2012,MEDIUM
user2408@company.com,Yahoo,2018,LOW
user2409@company.com,Yahoo,2018,CRITICAL
user2410@company.com,MyFitnessPal,2012,HIGH
user2411@outlook.com,Dropbox,2021,CRITICAL
user2412@company.com,Canva,2015,LOW
user2413@yahoo.com,Twitter,2016,MEDIUM
user2414@gmail.com,Canva,2020,LOW
user2415@gmail.com,Adobe,2012,CRITICAL
user2416@protonmail.com,Canva,2013,HIGH
user2417@outlook.com,MyFitnessPal,2017,CRITICAL
user2418@company.com,Canva,2018,LOW
user2419@icloud.com,LinkedIn,2018,CRITICAL
user2420@protonmail.com,Twitter,2012,LOW
user2421@outlook.com,Canva,2018,LOW
user2422@yahoo.com,Dropbox,2017,HIGH
user2423@outlook.com,Canva,2014,CRITICAL
user2424@yahoo.com,LinkedIn,2017,LOW
user2425@company.com,MyFitnessPal,2023,CRITICAL
user2426@company.com,Yahoo,2021,CRITICAL
user2427@gmail.com,Canva,2014,CRITICAL
user2428@outlook.com,LinkedIn,2012,LOW
user2429@yahoo.com,Yahoo,2017,CRITICAL
user2430@protonmail.com,LinkedIn,2014,LOW
user2431@gmail.com,Yahoo,2016,LOW
user2432@gmail.com,Canva,2014,LOW
user2433@gmail.com,Adobe,2024,LOW
user2434@yahoo.com,Adobe,2024,CRITICAL
user2435@company.com,LinkedIn,2016,LOW
user2436@icloud.com,Yahoo,2019,CRITICAL
user2437@icloud.com,MyFitnessPal,2022,CRITICAL
user2438@yahoo.com,Twitter,2022,HIGH
user2439@protonmail.com,LinkedIn,2024,MEDIUM
user2440@company.com,Yahoo,2021,CRITICAL
user2441@icloud.com,Canva,2015,LOW
user2442@outlook.com,Yahoo,2017,MEDIUM
user2443@icloud.com,Dropbox,2024,LOW
user2444@company.com,Dropbox,2021,MEDIUM
user2445@protonmail.com,Dropbox,2023,MEDIUM
user2446@yahoo.com,Twitter,2015,LOW
user2447@outlook.com,Twitter,2013,CRITICAL
user2448@outlook.com,Adobe,2012,HIGH
user2449@icloud.com,Yahoo,2021,LOW
user2450@icloud.com,Yahoo,2023,MEDIUM
user2451@icloud.com,LinkedIn,2021,LOW
user2452@company.com,MyFitnessPal,2015,CRITICAL
user2453@protonmail.com,Yahoo,2019,CRITICAL
user2454@company.com,MyFitnessPal,2016,HIGH
user2455@icloud.com,Yahoo,2021,LOW
user2456@protonmail.com,LinkedIn,2024,HIGH
user2457@yahoo.com,Canva,2021,MEDIUM
user2458@icloud.com,Dropbox,2016,MEDIUM
user2459@yahoo.com,Twitter,2024,MEDIUM
user2460@gmail.com,Adobe,2020,HIGH
user2461@company.com,LinkedIn,2012,HIGH
user2462@yahoo.com,Yahoo,2012,MEDIUM
user2463@protonmail.com,Dropbox,2017,MEDIUM
user2464@yahoo.com,MyFitnessPal,2015,MEDIUM
user2465@icloud.com,Canva,2014,MEDIUM
user2466@yahoo.com,Yahoo,2019,LOW
user2467@icloud.com,MyFitnessPal,2023,MEDIUM
user2468@company.com,Adobe,2024,LOW
user2469@company.com,MyFitnessPal,2024,LOW
user2470@company.com,Canva,2017,LOW
user2471@company.com,Adobe,2024,LOW
user2472@protonmail.com,Yahoo,2014,MEDIUM
user2473@yahoo.com,Canva,2022,CRITICAL
user2474@gmail.com,Canva,2014,HIGH
user2475@protonmail.com,LinkedIn,2022,LOW
user2476@protonmail.com,Adobe,2016,MEDIUM
user2477@yahoo.com,Dropbox,2022,MEDIUM
user2478@icloud.com,LinkedIn,2015,LOW
user2479@icloud.com,Dropbox,2014,MEDIUM
user2480@company.com,Dropbox,2014,LOW
user2481@protonmail.com,Canva,2020,LOW
user2482@icloud.com,Twitter,2016,CRITICAL
user2483@gmail.com,Twitter,2023,LOW
user2484@outlook.com,Adobe,2018,MEDIUM
user2485@yahoo.com,Adobe,2018,LOW
user2486@company.com,Twitter,2021,LOW
user2487@protonmail.com,Canva,2018,HIGH
user2488@yahoo.com,Twitter,2014,MEDIUM
user2489@outlook.com,Dropbox,2012,CRITICAL
user2490@yahoo.com,Canva,2019,HIGH
user2491@company.com,LinkedIn,2015,CRITICAL
user2492@protonmail.com,Twitter,2019,LOW
